GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360810595011,360810595011,Block Group 1; Census Tract 595.01; Queens County; New York,Queens,975,378,322,0.8518518518518519,467,216,0.4625267665952891,206,0.2112820512820512,123,0.1261538461538461,588,0.6030769230769231,28,0.0287179487179487,52,0.0533333333333333,307,0.3148717948717949,105,0.2777777777777778,36081059501,1903,222,0.116657908565423,1903,292,0.1534419337887546,1903,296,0.1555438780872307,69379,0.069379,14053.243776935386,0.6059526960856407
360810595021,360810595021,Block Group 1; Census Tract 595.02; Queens County; New York,Queens,1516,551,259,0.47005444646098,674,211,0.3130563798219584,362,0.2387862796833773,322,0.2124010554089709,554,0.3654353562005277,81,0.0534300791556728,215,0.141820580474934,659,0.4346965699208443,83,0.1506352087114337,36081059502,2674,608,0.2273747195213163,2674,270,0.1009723261032161,2674,231,0.0863874345549738,147184,0.147184,10300.03261224046,0.5946075756257326
360810596001,360810596001,Block Group 1; Census Tract 596; Queens County; New York,Queens,692,191,51,0.2670157068062827,223,68,0.3049327354260089,221,0.319364161849711,90,0.130057803468208,1,0.0014450867052023,481,0.6950867052023122,12,0.0173410404624277,173,0.25,8,0.0418848167539267,36081059600,1674,240,0.1433691756272401,1674,357,0.2132616487455197,1674,141,0.0842293906810035,96317,0.096317,7184.6091551854815,0.4993567276153304
360810598001,360810598001,Block Group 1; Census Tract 598; Queens County; New York,Queens,867,201,144,0.7164179104477612,277,39,0.1407942238267148,342,0.3944636678200692,120,0.1384083044982699,0,0.0,661,0.76239907727797,0,0.0,93,0.1072664359861591,0,0.0,36081059800,1670,92,0.0550898203592814,1691,159,0.094027202838557,1691,56,0.0331164991129509,95809,0.095809,9049.254245425796,0.4953012440879767
360810599001,360810599001,Block Group 1; Census Tract 599; Queens County; New York,Queens,856,270,94,0.3481481481481481,413,117,0.2832929782082324,203,0.2371495327102804,85,0.0992990654205607,544,0.6355140186915887,0,0.0,6,0.0070093457943925,290,0.338785046728972,6,0.0222222222222222,36081059900,1492,141,0.0945040214477211,1493,180,0.1205626255860683,1493,83,0.0555927662424648,57539,0.057539,14876.866125584384,0.6308544883518601
360810059001,360810059001,Block Group 1; Census Tract 59; Queens County; New York,Queens,1497,788,723,0.91751269035533,839,534,0.636471990464839,85,0.0567802271209084,416,0.2778891115564462,969,0.6472945891783567,1,0.0006680026720106,62,0.0414161656646626,287,0.1917167668670674,36,0.0456852791878172,36081005900,4208,376,0.0893536121673003,4208,299,0.0710551330798479,4208,368,0.0874524714828897,95039,0.095039,15751.428360988648,0.8664949919164704
360810600001,360810600001,Block Group 1; Census Tract 600; Queens County; New York,Queens,1132,451,126,0.2793791574279379,588,107,0.1819727891156462,189,0.1669611307420494,359,0.3171378091872791,0,0.0,887,0.7835689045936396,0,0.0,75,0.0662544169611307,0,0.0,36081060000,1132,73,0.0644876325088339,1132,131,0.1157243816254417,1132,13,0.0114840989399293,176717,0.176717,6405.722143313886,0.5381522494901807
360810601001,360810601001,Block Group 1; Census Tract 601; Queens County; New York,Queens,1283,480,323,0.6729166666666667,566,240,0.4240282685512367,297,0.2314886983632112,310,0.2416212003117692,728,0.5674201091192518,0,0.0,90,0.0701480904130943,461,0.3593141075604053,140,0.2916666666666667,36081060100,2084,97,0.0465451055662188,2084,193,0.0926103646833013,2084,280,0.1343570057581574,75121,0.075121,17079.112365383848,0.6318214073250937
360810603001,360810603001,Block Group 1; Census Tract 603; Queens County; New York,Queens,1924,762,483,0.6338582677165354,879,309,0.3515358361774744,292,0.1517671517671517,366,0.1902286902286902,1008,0.5239085239085239,0,0.0,108,0.0561330561330561,769,0.3996881496881497,141,0.1850393700787401,36081060300,1924,176,0.0914760914760914,1924,311,0.1616424116424116,1924,52,0.027027027027027,181368,0.181368,10608.26606678135,0.6211342812926441
360810606001,360810606001,Block Group 1; Census Tract 606; Queens County; New York,Queens,574,225,46,0.2044444444444444,289,62,0.2145328719723183,82,0.1428571428571428,127,0.2212543554006968,0,0.0,531,0.9250871080139372,17,0.0296167247386759,26,0.0452961672473867,9,0.04,36081060600,1176,59,0.0501700680272108,1176,100,0.0850340136054421,1176,27,0.0229591836734693,100241,0.100241,5726.199858341397,0.540106349688961
360810608001,360810608001,Block Group 1; Census Tract 608; Queens County; New York,Queens,1592,506,119,0.2351778656126482,696,234,0.3362068965517241,405,0.2543969849246231,252,0.1582914572864321,8,0.0050251256281407,1405,0.882537688442211,140,0.0879396984924623,39,0.0244974874371859,3,0.0059288537549407,36081060800,1464,108,0.0737704918032786,1592,251,0.1576633165829145,1592,59,0.0370603015075376,211446,0.211446,7529.109086953643,0.5488033118735607
360810610001,360810610001,Block Group 1; Census Tract 610; Queens County; New York,Queens,1318,415,39,0.0939759036144578,513,106,0.2066276803118908,191,0.1449165402124431,457,0.3467374810318664,26,0.0197268588770864,1081,0.8201820940819423,0,0.0,159,0.1206373292867981,0,0.0,36081061000,1261,112,0.0888183980967486,1308,160,0.1223241590214067,1308,27,0.0206422018348623,236862,0.236862,5564.421477484781,0.5395795136928718
360810612001,360810612001,Block Group 1; Census Tract 612; Queens County; New York,Queens,1200,299,22,0.0735785953177257,581,92,0.1583476764199655,136,0.1133333333333333,291,0.2425,7,0.0058333333333333,964,0.8033333333333333,44,0.0366666666666666,32,0.0266666666666666,0,0.0,36081061200,1839,73,0.0396954866775421,1839,336,0.1827079934747145,1839,6,0.0032626427406199,123999,0.123999,9677.497399172576,0.7360857163976424
360810613011,360810613011,Block Group 1; Census Tract 613.01; Queens County; New York,Queens,886,321,216,0.6728971962616822,563,279,0.4955595026642984,97,0.1094808126410835,59,0.0665914221218961,369,0.4164785553047404,0,0.0,38,0.0428893905191873,436,0.492099322799097,10,0.0311526479750778,36081061301,5205,606,0.1164265129682997,5205,447,0.085878962536023,5205,837,0.1608069164265129,276118,0.276118,3208.7730607928497,0.602594447019477
360810614001,360810614001,Block Group 1; Census Tract 614; Queens County; New York,Queens,1357,419,109,0.2601431980906921,515,167,0.3242718446601941,324,0.238761974944731,325,0.2394988946204863,34,0.0250552689756816,1169,0.8614591009579956,42,0.0309506263817243,57,0.0420044215180545,0,0.0,36081061400,1357,90,0.0663227708179808,1357,177,0.1304347826086956,1357,31,0.0228445099484156,257752,0.257752,5264.750612992334,0.4776644952258962
360810616011,360810616011,Block Group 1; Census Tract 616.01; Queens County; New York,Queens,1005,360,102,0.2833333333333333,437,105,0.2402745995423341,106,0.1054726368159204,252,0.2507462686567164,7,0.0069651741293532,841,0.83681592039801,33,0.0328358208955223,41,0.0407960199004975,0,0.0,36081061601,2257,95,0.0420912715994683,2216,229,0.1033393501805054,2216,79,0.0356498194945848,146737,0.146737,6848.988326052733,0.4921490827402325
360810616021,360810616021,Block Group 1; Census Tract 616.02; Queens County; New York,Queens,564,214,3,0.014018691588785,314,99,0.3152866242038216,63,0.1117021276595744,76,0.1347517730496454,3,0.0053191489361702,365,0.6471631205673759,0,0.0,180,0.3191489361702128,0,0.0,36081061602,968,29,0.0299586776859504,968,73,0.0754132231404958,968,89,0.0919421487603305,196792,0.196792,2865.9701613886746,0.3085581529922857
360810618001,360810618001,Block Group 1; Census Tract 618; Queens County; New York,Queens,555,309,146,0.4724919093851132,386,83,0.2150259067357512,35,0.063063063063063,138,0.2486486486486486,7,0.0126126126126126,426,0.7675675675675676,26,0.0468468468468468,28,0.0504504504504504,0,0.0,36081061800,2037,141,0.0692194403534609,2037,220,0.1080019636720667,2037,263,0.1291114383897889,89270,0.08927,6217.09420858071,0.5404506065075474
360810619001,360810619001,Block Group 1; Census Tract 619; Queens County; New York,Queens,1906,632,418,0.6613924050632911,889,201,0.2260967379077615,448,0.2350472193074501,245,0.1285414480587618,1003,0.5262329485834207,0,0.0,205,0.1075550891920251,539,0.282791185729276,18,0.0284810126582278,36081061900,3046,542,0.1779382797110965,3046,296,0.0971766250820748,3046,22,0.0072225869993434,133043,0.133043,14326.195290244508,0.7453956186851843
360810061001,360810061001,Block Group 1; Census Tract 61; Queens County; New York,Queens,784,451,417,0.9246119733924612,641,475,0.7410296411856474,42,0.0535714285714285,55,0.0701530612244897,300,0.3826530612244898,0,0.0,165,0.2104591836734693,300,0.3826530612244898,34,0.0753880266075388,36081006100,5165,309,0.0598257502420135,5207,406,0.0779719608219704,5207,152,0.0291914730170923,49142,0.049142,15953.766635464572,0.8922241683014885
360810062011,360810062011,Block Group 1; Census Tract 62.01; Queens County; New York,Queens,2980,1410,460,0.3262411347517731,1090,263,0.2412844036697247,561,0.1882550335570469,822,0.2758389261744966,1204,0.4040268456375839,188,0.0630872483221476,605,0.2030201342281879,917,0.3077181208053691,114,0.0808510638297872,36081006201,5870,469,0.0798977853492333,5855,1207,0.2061485909479077,5855,156,0.0266438941076003,261690,0.26169,11387.519584240898,0.4297955805970809
360810062021,360810062021,Block Group 1; Census Tract 62.02; Queens County; New York,Queens,99,23,0,0.0,19,0,0.0,0,0.0,43,0.4343434343434343,0,0.0,0,0.0,0,0.0,99,1.0,0,0.0,36081006202,7327,534,0.0728811246076156,7327,1733,0.2365224512078613,7327,391,0.0533642691415313,217205,0.217205,455.7906125549596,0.716826199292099
360810620001,360810620001,Block Group 1; Census Tract 620; Queens County; New York,Queens,1545,524,71,0.1354961832061068,825,176,0.2133333333333333,150,0.0970873786407767,417,0.2699029126213592,9,0.0058252427184466,1459,0.944336569579288,0,0.0,43,0.0278317152103559,0,0.0,36081062000,1545,23,0.0148867313915857,1545,219,0.141747572815534,1545,37,0.0239482200647249,216242,0.216242,7144.772985821442,0.7003595394315806
360810621001,360810621001,Block Group 1; Census Tract 621; Queens County; New York,Queens,1006,446,322,0.7219730941704036,505,198,0.3920792079207921,196,0.1948310139165009,249,0.2475149105367793,616,0.6123260437375746,195,0.1938369781312127,27,0.0268389662027833,168,0.1669980119284294,49,0.1098654708520179,36081062100,2646,369,0.1394557823129251,2650,272,0.1026415094339622,2650,305,0.1150943396226415,79657,0.079657,12629.147469776666,0.6090044412692903
360810622001,360810622001,Block Group 1; Census Tract 622; Queens County; New York,Queens,1057,328,32,0.0975609756097561,580,94,0.1620689655172413,180,0.1702932828760643,325,0.3074739829706717,105,0.0993377483443708,899,0.8505203405865658,0,0.0,13,0.0122989593188268,0,0.0,36081062200,2069,172,0.0831319478008699,2069,373,0.1802803286611889,2069,35,0.0169163847269212,242802,0.242802,4353.341405754483,0.4662727717650767
360810623001,360810623001,Block Group 1; Census Tract 623; Queens County; New York,Queens,742,336,250,0.7440476190476191,362,127,0.3508287292817679,95,0.1280323450134771,192,0.2587601078167116,469,0.6320754716981132,10,0.013477088948787,0,0.0,263,0.3544474393530997,25,0.0744047619047619,36081062300,2111,374,0.177167219327333,2104,135,0.0641634980988593,2104,50,0.023764258555133,81729,0.081729,9078.784764281956,0.562819960656741
360810625001,360810625001,Block Group 1; Census Tract 625; Queens County; New York,Queens,1133,443,195,0.4401805869074492,544,217,0.3988970588235294,180,0.1588702559576346,293,0.2586054721977052,546,0.4819064430714916,66,0.058252427184466,60,0.0529567519858782,453,0.3998234774933804,7,0.0158013544018058,36081062500,2637,121,0.0458854759196056,2637,255,0.0967007963594994,2637,66,0.0250284414106939,91875,0.091875,12331.972789115647,0.5117315432076351
360810626001,360810626001,Block Group 1; Census Tract 626; Queens County; New York,Queens,898,264,98,0.3712121212121212,451,150,0.3325942350332594,137,0.1525612472160356,87,0.0968819599109131,11,0.0122494432071269,583,0.6492204899777283,103,0.1146993318485523,181,0.2015590200445434,0,0.0,36081062600,3298,102,0.0309278350515463,3255,300,0.0921658986175115,3255,169,0.0519201228878648,121853,0.121853,7369.535423830353,0.5431807725760393
360810627001,360810627001,Block Group 1; Census Tract 627; Queens County; New York,Queens,1242,509,186,0.3654223968565815,442,176,0.3981900452488687,255,0.2053140096618357,348,0.2801932367149758,759,0.6111111111111112,0,0.0,157,0.1264090177133655,326,0.2624798711755233,111,0.2180746561886051,36081062700,2831,218,0.0770045920169551,2831,325,0.1148004238784881,2831,36,0.0127163546450017,92414,0.092414,13439.522150323544,0.5736477617959179
360810629001,360810629001,Block Group 1; Census Tract 629; Queens County; New York,Queens,1360,601,481,0.800332778702163,577,151,0.2616984402079723,299,0.2198529411764705,322,0.2367647058823529,527,0.3875,71,0.0522058823529411,253,0.1860294117647059,473,0.3477941176470588,57,0.0948419301164725,36081062900,3289,329,0.1000304043782304,3282,409,0.1246191346739792,3282,296,0.0901889092017062,67896,0.067896,20030.635088959585,0.4976855426633744
360810630001,360810630001,Block Group 1; Census Tract 630; Queens County; New York,Queens,819,336,63,0.1875,371,67,0.1805929919137466,150,0.1831501831501831,115,0.1404151404151404,0,0.0,722,0.8815628815628815,0,0.0,61,0.0744810744810744,0,0.0,36081063000,1614,53,0.0328376703841387,1614,259,0.1604708798017348,1614,156,0.0966542750929368,115881,0.115881,7067.595205426256,0.5464478258210728
360810632001,360810632001,Block Group 1; Census Tract 632; Queens County; New York,Queens,904,270,108,0.4,442,145,0.3280542986425339,161,0.1780973451327433,183,0.202433628318584,5,0.0055309734513274,849,0.9391592920353984,0,0.0,27,0.0298672566371681,0,0.0,36081063200,2466,118,0.0478507704785077,2499,304,0.1216486594637855,2499,100,0.040016006402561,85857,0.085857,10529.13565579976,0.5489430054326202
360810633011,360810633011,Block Group 1; Census Tract 633.01; Queens County; New York,Queens,1584,529,232,0.4385633270321361,809,285,0.3522867737948084,490,0.3093434343434343,158,0.0997474747474747,806,0.5088383838383839,0,0.0,126,0.0795454545454545,652,0.4116161616161616,19,0.0359168241965973,36081063301,1565,45,0.0287539936102236,1584,76,0.0479797979797979,1584,26,0.0164141414141414,134735,0.134735,11756.41073217798,0.5636183121165761
360810633021,360810633021,Block Group 1; Census Tract 633.02; Queens County; New York,Queens,322,127,46,0.3622047244094488,183,39,0.2131147540983606,67,0.2080745341614907,48,0.1490683229813664,225,0.6987577639751553,0,0.0,41,0.1273291925465838,56,0.1739130434782608,12,0.0944881889763779,36081063302,1862,168,0.0902255639097744,1862,236,0.1267454350161117,1862,188,0.1009667024704618,61911,0.061911,5201.014359322253,0.6843702869470472
360810635001,360810635001,Block Group 1; Census Tract 635; Queens County; New York,Queens,857,293,65,0.2218430034129692,399,62,0.1553884711779448,199,0.2322053675612602,137,0.1598599766627771,597,0.6966161026837806,11,0.0128354725787631,85,0.0991831971995332,138,0.161026837806301,17,0.0580204778156996,36081063500,2652,231,0.08710407239819,2642,209,0.0791067373202119,2642,72,0.0272520817562452,89887,0.089887,9534.192931124637,0.6911127477815747
360810638001,360810638001,Block Group 1; Census Tract 638; Queens County; New York,Queens,937,210,0,0.0,581,163,0.2805507745266781,25,0.0266808964781216,113,0.1205976520811099,0,0.0,859,0.9167556029882604,56,0.0597652081109925,22,0.023479188900747,0,0.0,36081063800,3893,407,0.1045466221423067,3893,433,0.1112252761366555,3893,438,0.1125096326740303,177951,0.177951,5265.494433861007,0.7994951443088495
360810639001,360810639001,Block Group 1; Census Tract 639; Queens County; New York,Queens,2383,820,375,0.4573170731707317,1179,228,0.193384223918575,402,0.1686949223667646,446,0.1871590432228283,771,0.3235417540914813,1,0.000419639110365,76,0.0318925723877465,1535,0.6441460344104071,147,0.1792682926829268,36081063900,3113,174,0.0558946353999357,3113,489,0.1570831994860263,3113,129,0.0414391262447799,161402,0.161402,14764.37714526462,0.7527191336991195
360810063001,360810063001,Block Group 1; Census Tract 63; Queens County; New York,Queens,1016,468,468,1.0,766,571,0.7454308093994778,196,0.1929133858267716,87,0.0856299212598425,684,0.6732283464566929,0,0.0,118,0.1161417322834645,166,0.1633858267716535,29,0.0619658119658119,36081006300,5613,254,0.0452520933547122,5613,570,0.1015499732763228,5613,352,0.0627115624443256,52698,0.052698,19279.669057649247,0.6678971117540102
360810641011,360810641011,Block Group 1; Census Tract 641.01; Queens County; New York,Queens,2328,1033,266,0.2575024201355276,1030,572,0.5553398058252427,406,0.1743986254295532,528,0.2268041237113402,1658,0.7121993127147767,0,0.0,341,0.1464776632302405,263,0.1129725085910653,190,0.1839303000968054,36081064101,2286,111,0.0485564304461942,2328,199,0.0854810996563573,2328,82,0.0352233676975945,85455,0.085455,27242.408285062313,0.359221594158064
360810645001,360810645001,Block Group 1; Census Tract 645; Queens County; New York,Queens,921,411,302,0.7347931873479319,306,161,0.5261437908496732,176,0.1910966340933767,184,0.1997828447339848,299,0.3246471226927253,9,0.009771986970684,196,0.2128121606948968,411,0.4462540716612377,51,0.1240875912408759,36081064500,2016,317,0.1572420634920635,2016,241,0.1195436507936508,2016,97,0.0481150793650793,104646,0.104646,8801.100854308812,0.681017214242591
360810646001,360810646001,Block Group 1; Census Tract 646; Queens County; New York,Queens,1876,659,244,0.3702579666160849,1000,258,0.258,303,0.1615138592750533,393,0.2094882729211087,17,0.0090618336886993,1706,0.9093816631130064,61,0.0325159914712153,25,0.0133262260127931,4,0.0060698027314112,36081064600,3076,147,0.0477893368010403,3076,257,0.0835500650195058,3076,235,0.0763979193758127,204514,0.204514,9172.966153906336,0.7285082013177622
360810065011,360810065011,Block Group 1; Census Tract 65.01; Queens County; New York,Queens,1023,567,567,1.0,685,329,0.4802919708029197,48,0.0469208211143695,111,0.1085043988269794,538,0.5259042033235581,95,0.0928641251221896,141,0.1378299120234604,209,0.2043010752688172,11,0.019400352733686,36081006501,2983,203,0.0680522963459604,2983,252,0.0844787127053302,2983,126,0.0422393563526651,32814,0.032814,31175.717681477417,0.8567807787639604
360810065021,360810065021,Block Group 1; Census Tract 65.02; Queens County; New York,Queens,1842,700,609,0.87,1033,724,0.7008712487899322,263,0.1427795874049945,173,0.0939196525515743,1177,0.6389793702497285,47,0.0255157437567861,48,0.0260586319218241,501,0.2719869706840391,4,0.0057142857142857,36081006502,3975,604,0.1519496855345912,3975,245,0.0616352201257861,3975,729,0.1833962264150943,65751,0.065751,28014.783045124783,0.8387732691520086
360810650001,360810650001,Block Group 1; Census Tract 650; Queens County; New York,Queens,1346,384,86,0.2239583333333333,677,151,0.2230428360413589,288,0.2139673105497771,257,0.1909361069836552,0,0.0,1229,0.913075780089153,0,0.0,36,0.0267459138187221,0,0.0,36081065000,2773,160,0.0576992426974396,2862,282,0.0985324947589098,2862,145,0.0506638714185884,195513,0.195513,6884.452696240148,0.765271370908879
360810654011,360810654011,Block Group 1; Census Tract 654.01; Queens County; New York,Queens,1280,338,174,0.514792899408284,600,220,0.3666666666666666,265,0.20703125,294,0.2296875,20,0.015625,800,0.625,0,0.0,245,0.19140625,0,0.0,36081065401,3085,394,0.1277147487844408,3098,197,0.0635894125242091,3098,463,0.1494512588766946,205465,0.205465,6229.771493928406,0.8208703205445668
360810656001,360810656001,Block Group 1; Census Tract 656; Queens County; New York,Queens,1207,415,174,0.4192771084337349,628,118,0.1878980891719745,294,0.2435791217895609,155,0.1284175642087821,74,0.0613090306545153,919,0.7613918806959403,0,0.0,111,0.0919635459817729,0,0.0,36081065600,5282,353,0.0668307459295721,5282,688,0.1302536917834153,5282,435,0.0823551684967815,171231,0.171231,7048.9572565715325,0.816551196574294
360810657021,360810657021,Block Group 1; Census Tract 657.02; Queens County; New York,Queens,1264,629,373,0.5930047694753577,558,299,0.53584229390681,184,0.1455696202531645,328,0.2594936708860759,932,0.7373417721518988,0,0.0,31,0.0245253164556962,209,0.1653481012658227,72,0.1144674085850556,36081065702,1264,45,0.0356012658227848,1264,111,0.0878164556962025,1264,19,0.0150316455696202,144106,0.144106,8771.321110848958,0.6273586116104031
360810657031,360810657031,Block Group 1; Census Tract 657.03; Queens County; New York,Queens,1227,394,84,0.2131979695431472,542,68,0.1254612546125461,97,0.0790546047269763,712,0.5802770986145069,373,0.3039934800325998,65,0.0529747351263243,75,0.0611246943765281,127,0.1035044824775876,89,0.2258883248730964,36081065703,3225,89,0.0275968992248062,3229,418,0.129451842675751,3229,94,0.0291111799318674,93626,0.093626,13105.33398842202,0.6323515903770073
360810659001,360810659001,Block Group 1; Census Tract 659; Queens County; New York,Queens,1089,360,88,0.2444444444444444,472,95,0.2012711864406779,151,0.1386593204775023,167,0.1533516988062442,917,0.8420569329660239,0,0.0,53,0.0486685032139577,119,0.1092745638200183,52,0.1444444444444444,36081065900,1974,133,0.0673758865248227,1974,182,0.0921985815602836,1974,105,0.0531914893617021,91890,0.09189,11851.126346718904,0.6185811061909559
360810660001,360810660001,Block Group 1; Census Tract 660; Queens County; New York,Queens,876,393,252,0.6412213740458015,481,116,0.2411642411642411,240,0.273972602739726,65,0.0742009132420091,66,0.0753424657534246,810,0.9246575342465754,0,0.0,0,0.0,0,0.0,36081066000,3535,40,0.0113154172560113,3564,562,0.1576879910213243,3564,142,0.0398428731762065,153057,0.153057,5723.357964679825,0.7684407914846083
360810661001,360810661001,Block Group 1; Census Tract 661; Queens County; New York,Queens,1573,637,183,0.2872841444270015,677,275,0.4062038404726735,270,0.1716465352828989,435,0.2765416401780038,1329,0.8448823903369358,0,0.0,89,0.0565797838525111,155,0.098537825810553,95,0.1491365777080062,36081066100,1573,82,0.0521296884933248,1573,284,0.1805467260012714,1573,76,0.0483153210425937,133576,0.133576,11776.067557046175,0.6197142519480877
360810663011,360810663011,Block Group 1; Census Tract 663.01; Queens County; New York,Queens,1404,464,143,0.3081896551724138,669,214,0.319880418535127,345,0.2457264957264957,269,0.1915954415954416,892,0.6353276353276354,13,0.0092592592592592,380,0.2706552706552707,91,0.0648148148148148,71,0.1530172413793103,36081066301,2712,81,0.0298672566371681,2712,272,0.1002949852507374,2712,53,0.0195427728613569,146353,0.146353,9593.243732619076,0.6275475627143767
360810664011,360810664011,Block Group 1; Census Tract 664.01; Queens County; New York,Queens,615,93,85,0.913978494623656,184,75,0.4076086956521739,226,0.367479674796748,35,0.056910569105691,16,0.0260162601626016,502,0.816260162601626,0,0.0,97,0.1577235772357723,0,0.0,36081066401,2224,253,0.1137589928057554,2241,123,0.0548862115127175,2241,92,0.0410531012940651,763651,0.763651,805.3417071410894,0.6236195977211277
360810664021,360810664021,Block Group 1; Census Tract 664.02; Queens County; New York,Queens,1462,411,163,0.3965936739659367,559,283,0.5062611806797853,359,0.2455540355677154,311,0.2127222982216142,327,0.2236662106703146,1055,0.7216142270861833,0,0.0,80,0.054719562243502,0,0.0,36081066402,3470,209,0.0602305475504322,3525,330,0.0936170212765957,3525,238,0.0675177304964539,129181,0.129181,11317.453805126142,0.7655232082604815
360810664031,360810664031,Block Group 1; Census Tract 664.03; Queens County; New York,Queens,2399,654,354,0.5412844036697247,955,187,0.1958115183246073,629,0.2621925802417674,308,0.1283868278449353,16,0.0066694456023343,1958,0.8161734055856606,41,0.0170904543559816,384,0.1600666944560233,30,0.0458715596330275,36081066403,5738,1244,0.2168002788428023,5738,621,0.1082258626699198,5738,38,0.0066225165562913,124819,0.124819,19219.8303142951,0.7397123643875088
360810665011,360810665011,Block Group 1; Census Tract 665.01; Queens County; New York,Queens,823,396,168,0.4242424242424242,428,119,0.2780373831775701,59,0.071688942891859,305,0.370595382746051,626,0.7606318347509113,0,0.0,0,0.0,197,0.2393681652490887,26,0.0656565656565656,36081066501,3959,164,0.0414246021722657,4003,505,0.1261553834624032,4003,92,0.0229827629278041,84483,0.084483,9741.604819904596,0.5879627126767168
360810667011,360810667011,Block Group 1; Census Tract 667.01; Queens County; New York,Queens,1998,591,362,0.6125211505922166,893,335,0.3751399776035834,408,0.2042042042042042,430,0.2152152152152152,782,0.3913913913913914,0,0.0,402,0.2012012012012012,741,0.3708708708708709,14,0.0236886632825719,36081066701,2576,249,0.0966614906832298,2576,364,0.1413043478260869,2576,333,0.1292701863354037,136886,0.136886,14596.087255088174,0.6183034950823425
360810669001,360810669001,Block Group 1; Census Tract 669; Queens County; New York,Queens,836,355,196,0.5521126760563381,460,87,0.1891304347826087,134,0.1602870813397129,144,0.1722488038277512,611,0.7308612440191388,0,0.0,96,0.1148325358851674,105,0.1255980861244019,33,0.0929577464788732,36081066900,1692,258,0.1524822695035461,1685,108,0.0640949554896142,1685,171,0.1014836795252225,91909,0.091909,9095.953606284476,0.6053724812733339
360810671001,360810671001,Block Group 1; Census Tract 671; Queens County; New York,Queens,1359,486,89,0.1831275720164609,707,138,0.1951909476661951,310,0.2281089036055923,250,0.1839587932303164,886,0.6519499632082414,0,0.0,245,0.18027961736571,220,0.1618837380426784,81,0.1666666666666666,36081067100,2279,167,0.0732777534006143,2339,272,0.1162890123984608,2339,82,0.0350577169730654,106772,0.106772,12728.0560446559,0.8021867548909476
360810677001,360810677001,Block Group 1; Census Tract 677; Queens County; New York,Queens,759,287,82,0.2857142857142857,366,116,0.3169398907103825,160,0.2108036890645586,170,0.2239789196310935,625,0.8234519104084321,0,0.0,54,0.0711462450592885,56,0.0737812911725955,6,0.0209059233449477,36081067700,1893,66,0.0348652931854199,1893,185,0.097728473322768,1893,77,0.0406761753829899,91295,0.091295,8313.708308231557,0.8066390734566172
360810679001,360810679001,Block Group 1; Census Tract 679; Queens County; New York,Queens,251,103,19,0.1844660194174757,91,40,0.4395604395604395,45,0.1792828685258964,48,0.1912350597609561,90,0.3585657370517928,1,0.0039840637450199,74,0.2948207171314741,79,0.3147410358565737,1,0.0097087378640776,36081067900,3978,604,0.1518350930115636,3978,611,0.15359477124183,3978,318,0.0799396681749622,58062,0.058062,4322.965106265716,0.8516930928562744
360810680001,360810680001,Block Group 1; Census Tract 680; Queens County; New York,Queens,947,286,64,0.2237762237762237,501,186,0.3712574850299401,205,0.2164730728616684,206,0.2175290390707497,14,0.0147835269271383,383,0.4044350580781415,0,0.0,529,0.5586061246040127,0,0.0,36081068000,5594,289,0.0516624955309259,5594,326,0.058276725062567,5594,211,0.0377189846263854,241793,0.241793,3916.573267216173,0.7686639298841264
360810682001,360810682001,Block Group 1; Census Tract 682; Queens County; New York,Queens,665,245,87,0.3551020408163265,317,127,0.4006309148264984,152,0.2285714285714285,116,0.1744360902255639,0,0.0,574,0.8631578947368421,21,0.031578947368421,49,0.0736842105263157,0,0.0,36081068200,1091,138,0.1264894592117323,1091,100,0.0916590284142988,1091,0,0.0,131439,0.131439,5059.381157799436,0.8188608388684337
360810683001,360810683001,Block Group 1; Census Tract 683; Queens County; New York,Queens,1688,707,623,0.8811881188118812,1083,646,0.5964912280701754,270,0.159952606635071,270,0.159952606635071,179,0.106042654028436,152,0.0900473933649289,619,0.3667061611374407,679,0.4022511848341232,117,0.1654879773691654,36081068300,4057,471,0.1160956371703229,4057,414,0.1020458466847424,4057,232,0.0571851121518363,78681,0.078681,21453.718178467483,0.8547964495132679
360810687001,360810687001,Block Group 1; Census Tract 687; Queens County; New York,Queens,1161,544,534,0.9816176470588236,488,195,0.3995901639344262,246,0.2118863049095607,320,0.2756244616709733,266,0.2291128337639965,23,0.0198105081826012,350,0.301464254952627,356,0.3066322136089578,84,0.1544117647058823,36081068700,4405,333,0.0755959137343927,4405,497,0.1128263337116912,4405,225,0.0510783200908059,39253,0.039253,29577.357144676836,0.8785523498424765
